id,book_id,title,part,cat,vol,req_no,category_code,manifest
4914884,301-0113,增定便攷萬病回春善本,子部,医书,4,３０１－０１１３,301,https://www.digital.archives.go.jp/api/iiif/4914884/manifest.json
4914885,301-0113,增定便攷萬病回春善本,子部,医书,5,３０１－０１１３,301,https://www.digital.archives.go.jp/api/iiif/4914885/manifest.json
4914886,301-0113,增定便攷萬病回春善本,子部,医书,6,３０１－０１１３,301,https://www.digital.archives.go.jp/api/iiif/4914886/manifest.json
4914887,301-0113,增定便攷萬病回春善本,子部,医书,7,３０１－０１１３,301,https://www.digital.archives.go.jp/api/iiif/4914887/manifest.json
4914888,301-0113,增定便攷萬病回春善本,子部,医书,8,３０１－０１１３,301,https://www.digital.archives.go.jp/api/iiif/4914888/manifest.json
4914889,301-0113,增定便攷萬病回春善本,子部,医书,9,３０１－０１１３,301,https://www.digital.archives.go.jp/api/iiif/4914889/manifest.json
4914894,301-0115,辨證錄,子部,医书,1,３０１－０１１５,301,https://www.digital.archives.go.jp/api/iiif/4914894/manifest.json
4914895,301-0115,辨證錄,子部,医书,2,３０１－０１１５,301,https://www.digital.archives.go.jp/api/iiif/4914895/manifest.json
4914896,301-0115,辨證錄,子部,医书,3,３０１－０１１５,301,https://www.digital.archives.go.jp/api/iiif/4914896/manifest.json
4914897,301-0115,辨證錄,子部,医书,4,３０１－０１１５,301,https://www.digital.archives.go.jp/api/iiif/4914897/manifest.json
4914898,301-0115,辨證錄,子部,医书,5,３０１－０１１５,301,https://www.digital.archives.go.jp/api/iiif/4914898/manifest.json
4914899,301-0115,辨證錄,子部,医书,6,３０１－０１１５,301,https://www.digital.archives.go.jp/api/iiif/4914899/manifest.json
4914900,301-0115,辨證錄,子部,医书,7,３０１－０１１５,301,https://www.digital.archives.go.jp/api/iiif/4914900/manifest.json
4914901,301-0115,辨證錄,子部,医书,8,３０１－０１１５,301,https://www.digital.archives.go.jp/api/iiif/4914901/manifest.json
4914902,301-0115,辨證錄,子部,医书,9,３０１－０１１５,301,https://www.digital.archives.go.jp/api/iiif/4914902/manifest.json
4914903,301-0115,辨證錄,子部,医书,10,３０１－０１１５,301,https://www.digital.archives.go.jp/api/iiif/4914903/manifest.json
4914904,301-0115,辨證錄,子部,医书,11,３０１－０１１５,301,https://www.digital.archives.go.jp/api/iiif/4914904/manifest.json
4914905,301-0115,辨證錄,子部,医书,12,３０１－０１１５,301,https://www.digital.archives.go.jp/api/iiif/4914905/manifest.json
4914906,301-0116,醫宗粹言,子部,医书,1,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914906/manifest.json
4914907,301-0116,醫宗粹言,子部,医书,2,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914907/manifest.json
4914908,301-0116,醫宗粹言,子部,医书,3,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914908/manifest.json
4914909,301-0116,醫宗粹言,子部,医书,4,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914909/manifest.json
4914910,301-0116,醫宗粹言,子部,医书,5,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914910/manifest.json
4914911,301-0116,醫宗粹言,子部,医书,6,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914911/manifest.json
4914912,301-0116,醫宗粹言,子部,医书,7,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914912/manifest.json
4914913,301-0116,醫宗粹言,子部,医书,8,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914913/manifest.json
4914914,301-0116,醫宗粹言,子部,医书,9,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914914/manifest.json
4914915,301-0116,醫宗粹言,子部,医书,10,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914915/manifest.json
4914916,301-0116,醫宗粹言,子部,医书,11,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914916/manifest.json
4914917,301-0116,醫宗粹言,子部,医书,12,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914917/manifest.json
4914918,301-0116,醫宗粹言,子部,医书,13,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914918/manifest.json
4914919,301-0116,醫宗粹言,子部,医书,14,３０１－０１１６,301,https://www.digital.archives.go.jp/api/iiif/4914919/manifest.json
4914936,301-0119,新鍥雲林神彀,子部,医书,1,３０１－０１１９,301,https://www.digital.archives.go.jp/api/iiif/4914936/manifest.json
4914937,301-0119,新鍥雲林神彀,子部,医书,2,３０１－０１１９,301,https://www.digital.archives.go.jp/api/iiif/4914937/manifest.json
4914938,301-0119,新鍥雲林神彀,子部,医书,3,３０１－０１１９,301,https://www.digital.archives.go.jp/api/iiif/4914938/manifest.json
4770318,301-0120,醫宗粹言,子部,医书,1,３０１－０１２０,301,https://www.digital.archives.go.jp/api/iiif/4770318/manifest.json
4770320,301-0120,醫宗粹言,子部,医书,2,３０１－０１２０,301,https://www.digital.archives.go.jp/api/iiif/4770320/manifest.json
4770323,301-0120,醫宗粹言,子部,医书,3,３０１－０１２０,301,https://www.digital.archives.go.jp/api/iiif/4770323/manifest.json
4770325,301-0120,醫宗粹言,子部,医书,4,３０１－０１２０,301,https://www.digital.archives.go.jp/api/iiif/4770325/manifest.json
4770327,301-0120,醫宗粹言,子部,医书,5,３０１－０１２０,301,https://www.digital.archives.go.jp/api/iiif/4770327/manifest.json
4770328,301-0120,醫宗粹言,子部,医书,6,３０１－０１２０,301,https://www.digital.archives.go.jp/api/iiif/4770328/manifest.json
4770330,301-0120,醫宗粹言,子部,医书,7,３０１－０１２０,301,https://www.digital.archives.go.jp/api/iiif/4770330/manifest.json
4770332,301-0120,醫宗粹言,子部,医书,8,３０１－０１２０,301,https://www.digital.archives.go.jp/api/iiif/4770332/manifest.json
4770335,301-0120,醫宗粹言,子部,医书,9,３０１－０１２０,301,https://www.digital.archives.go.jp/api/iiif/4770335/manifest.json
4770337,301-0120,醫宗粹言,子部,医书,10,３０１－０１２０,301,https://www.digital.archives.go.jp/api/iiif/4770337/manifest.json
4770342,301-0120,醫宗粹言,子部,医书,11,３０１－０１２０,301,https://www.digital.archives.go.jp/api/iiif/4770342/manifest.json
4770338,301-0120,醫宗粹言,子部,医书,12,３０１－０１２０,301,https://www.digital.archives.go.jp/api/iiif/4770338/manifest.json
4914939,301-0121,醫宗粹言,子部,医书,1,３０１－０１２１,301,https://www.digital.archives.go.jp/api/iiif/4914939/manifest.json
4914940,301-0121,醫宗粹言,子部,医书,2,３０１－０１２１,301,https://www.digital.archives.go.jp/api/iiif/4914940/manifest.json
4914941,301-0121,醫宗粹言,子部,医书,3,３０１－０１２１,301,https://www.digital.archives.go.jp/api/iiif/4914941/manifest.json
4914942,301-0121,醫宗粹言,子部,医书,4,３０１－０１２１,301,https://www.digital.archives.go.jp/api/iiif/4914942/manifest.json
4914943,301-0121,醫宗粹言,子部,医书,5,３０１－０１２１,301,https://www.digital.archives.go.jp/api/iiif/4914943/manifest.json
4914944,301-0121,醫宗粹言,子部,医书,6,３０１－０１２１,301,https://www.digital.archives.go.jp/api/iiif/4914944/manifest.json
4914945,301-0121,醫宗粹言,子部,医书,7,３０１－０１２１,301,https://www.digital.archives.go.jp/api/iiif/4914945/manifest.json
4914946,301-0121,醫宗粹言,子部,医书,8,３０１－０１２１,301,https://www.digital.archives.go.jp/api/iiif/4914946/manifest.json
4914947,301-0121,醫宗粹言,子部,医书,9,３０１－０１２１,301,https://www.digital.archives.go.jp/api/iiif/4914947/manifest.json
4914948,301-0121,醫宗粹言,子部,医书,10,３０１－０１２１,301,https://www.digital.archives.go.jp/api/iiif/4914948/manifest.json
4914949,301-0121,醫宗粹言,子部,医书,11,３０１－０１２１,301,https://www.digital.archives.go.jp/api/iiif/4914949/manifest.json
4914950,301-0121,醫宗粹言,子部,医书,12,３０１－０１２１,301,https://www.digital.archives.go.jp/api/iiif/4914950/manifest.json
4914954,301-0123,蒼生司命,子部,医书,1,３０１－０１２３,301,https://www.digital.archives.go.jp/api/iiif/4914954/manifest.json
4914955,301-0123,蒼生司命,子部,医书,2,３０１－０１２３,301,https://www.digital.archives.go.jp/api/iiif/4914955/manifest.json
4914956,301-0123,蒼生司命,子部,医书,3,３０１－０１２３,301,https://www.digital.archives.go.jp/api/iiif/4914956/manifest.json
4914957,301-0123,蒼生司命,子部,医书,4,３０１－０１２３,301,https://www.digital.archives.go.jp/api/iiif/4914957/manifest.json
4914958,301-0123,蒼生司命,子部,医书,5,３０１－０１２３,301,https://www.digital.archives.go.jp/api/iiif/4914958/manifest.json
4914959,301-0123,蒼生司命,子部,医书,6,３０１－０１２３,301,https://www.digital.archives.go.jp/api/iiif/4914959/manifest.json
4914960,301-0123,蒼生司命,子部,医书,7,３０１－０１２３,301,https://www.digital.archives.go.jp/api/iiif/4914960/manifest.json
4914961,301-0123,蒼生司命,子部,医书,8,３０１－０１２３,301,https://www.digital.archives.go.jp/api/iiif/4914961/manifest.json
4914964,301-0126,蒼生司命,子部,医书,1,３０１－０１２６,301,https://www.digital.archives.go.jp/api/iiif/4914964/manifest.json
4914965,301-0126,蒼生司命,子部,医书,2,３０１－０１２６,301,https://www.digital.archives.go.jp/api/iiif/4914965/manifest.json
4914966,301-0126,蒼生司命,子部,医书,3,３０１－０１２６,301,https://www.digital.archives.go.jp/api/iiif/4914966/manifest.json
4914967,301-0126,蒼生司命,子部,医书,4,３０１－０１２６,301,https://www.digital.archives.go.jp/api/iiif/4914967/manifest.json
4914968,301-0126,蒼生司命,子部,医书,5,３０１－０１２６,301,https://www.digital.archives.go.jp/api/iiif/4914968/manifest.json
4770388,301-0137,重梓常山舒元貴先生醫方啓蒙,子部,医书,1,３０１－０１３７,301,https://www.digital.archives.go.jp/api/iiif/4770388/manifest.json
4770394,301-0137,重梓常山舒元貴先生醫方啓蒙,子部,医书,7,３０１－０１３７,301,https://www.digital.archives.go.jp/api/iiif/4770394/manifest.json
1084103,301-0142,上池雜說,子部,医书,1,３０１－０１４２,301,https://www.digital.archives.go.jp/api/iiif/1084103/manifest.json
581730,301-0144,萬密齋醫學全書,子部,医书,1,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581730/manifest.json
581624,301-0144,萬密齋醫學全書,子部,医书,2,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581624/manifest.json
581729,301-0144,萬密齋醫學全書,子部,医书,3,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581729/manifest.json
581621,301-0144,萬密齋醫學全書,子部,医书,4,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581621/manifest.json
581612,301-0144,萬密齋醫學全書,子部,医书,5,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581612/manifest.json
581731,301-0144,萬密齋醫學全書,子部,医书,6,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581731/manifest.json
581732,301-0144,萬密齋醫學全書,子部,医书,7,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581732/manifest.json
581733,301-0144,萬密齋醫學全書,子部,医书,8,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581733/manifest.json
581613,301-0144,萬密齋醫學全書,子部,医书,9,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581613/manifest.json
595499,301-0144,萬密齋醫學全書,子部,医书,10,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595499/manifest.json
595501,301-0144,萬密齋醫學全書,子部,医书,11,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595501/manifest.json
581615,301-0144,萬密齋醫學全書,子部,医书,12,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581615/manifest.json
595500,301-0144,萬密齋醫學全書,子部,医书,13,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595500/manifest.json
595502,301-0144,萬密齋醫學全書,子部,医书,14,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595502/manifest.json
581620,301-0144,萬密齋醫學全書,子部,医书,15,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581620/manifest.json
595503,301-0144,萬密齋醫學全書,子部,医书,16,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595503/manifest.json
581614,301-0144,萬密齋醫學全書,子部,医书,17,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581614/manifest.json
595643,301-0144,萬密齋醫學全書,子部,医书,18,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595643/manifest.json
595644,301-0144,萬密齋醫學全書,子部,医书,19,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595644/manifest.json
581617,301-0144,萬密齋醫學全書,子部,医书,20,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581617/manifest.json
581622,301-0144,萬密齋醫學全書,子部,医书,21,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581622/manifest.json
595645,301-0144,萬密齋醫學全書,子部,医书,22,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595645/manifest.json
595647,301-0144,萬密齋醫學全書,子部,医书,23,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595647/manifest.json
595646,301-0144,萬密齋醫學全書,子部,医书,24,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595646/manifest.json
581616,301-0144,萬密齋醫學全書,子部,医书,25,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581616/manifest.json
595648,301-0144,萬密齋醫學全書,子部,医书,26,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595648/manifest.json
595649,301-0144,萬密齋醫學全書,子部,医书,27,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595649/manifest.json
595650,301-0144,萬密齋醫學全書,子部,医书,28,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595650/manifest.json
595651,301-0144,萬密齋醫學全書,子部,医书,29,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595651/manifest.json
595652,301-0144,萬密齋醫學全書,子部,医书,30,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595652/manifest.json
595653,301-0144,萬密齋醫學全書,子部,医书,31,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595653/manifest.json
595654,301-0144,萬密齋醫學全書,子部,医书,32,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595654/manifest.json
581619,301-0144,萬密齋醫學全書,子部,医书,33,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581619/manifest.json
595655,301-0144,萬密齋醫學全書,子部,医书,34,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/595655/manifest.json
581623,301-0144,萬密齋醫學全書,子部,医书,35,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581623/manifest.json
581618,301-0144,萬密齋醫學全書,子部,医书,36,３０１－０１４４,301,https://www.digital.archives.go.jp/api/iiif/581618/manifest.json
4770462,301-0146,名醫類案,子部,医书,7,３０１－０１４６,301,https://www.digital.archives.go.jp/api/iiif/4770462/manifest.json
4770464,301-0146,名醫類案,子部,医书,8,３０１－０１４６,301,https://www.digital.archives.go.jp/api/iiif/4770464/manifest.json
577872,301-0148,薛氏醫按,子部,医书,1,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577872/manifest.json
577871,301-0148,薛氏醫按,子部,医书,2,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577871/manifest.json
577782,301-0148,薛氏醫按,子部,医书,3,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577782/manifest.json
577874,301-0148,薛氏醫按,子部,医书,4,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577874/manifest.json
577873,301-0148,薛氏醫按,子部,医书,5,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577873/manifest.json
577781,301-0148,薛氏醫按,子部,医书,6,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577781/manifest.json
577864,301-0148,薛氏醫按,子部,医书,7,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577864/manifest.json
577875,301-0148,薛氏醫按,子部,医书,8,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577875/manifest.json
577877,301-0148,薛氏醫按,子部,医书,9,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577877/manifest.json
577876,301-0148,薛氏醫按,子部,医书,10,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577876/manifest.json
577783,301-0148,薛氏醫按,子部,医书,11,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577783/manifest.json
577972,301-0148,薛氏醫按,子部,医书,12,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577972/manifest.json
577878,301-0148,薛氏醫按,子部,医书,13,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577878/manifest.json
577866,301-0148,薛氏醫按,子部,医书,14,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577866/manifest.json
577973,301-0148,薛氏醫按,子部,医书,15,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577973/manifest.json
577784,301-0148,薛氏醫按,子部,医书,16,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577784/manifest.json
577975,301-0148,薛氏醫按,子部,医书,17,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577975/manifest.json
577974,301-0148,薛氏醫按,子部,医书,18,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577974/manifest.json
577977,301-0148,薛氏醫按,子部,医书,19,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577977/manifest.json
577976,301-0148,薛氏醫按,子部,医书,20,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577976/manifest.json
577785,301-0148,薛氏醫按,子部,医书,21,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577785/manifest.json
577979,301-0148,薛氏醫按,子部,医书,22,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577979/manifest.json
577978,301-0148,薛氏醫按,子部,医书,23,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577978/manifest.json
577980,301-0148,薛氏醫按,子部,医书,24,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577980/manifest.json
577786,301-0148,薛氏醫按,子部,医书,25,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577786/manifest.json
577982,301-0148,薛氏醫按,子部,医书,26,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577982/manifest.json
577981,301-0148,薛氏醫按,子部,医书,27,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577981/manifest.json
577983,301-0148,薛氏醫按,子部,医书,28,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577983/manifest.json
577787,301-0148,薛氏醫按,子部,医书,29,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577787/manifest.json
577868,301-0148,薛氏醫按,子部,医书,30,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577868/manifest.json
577985,301-0148,薛氏醫按,子部,医书,31,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577985/manifest.json
577865,301-0148,薛氏醫按,子部,医书,32,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577865/manifest.json
577984,301-0148,薛氏醫按,子部,医书,33,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577984/manifest.json
577788,301-0148,薛氏醫按,子部,医书,34,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577788/manifest.json
578074,301-0148,薛氏醫按,子部,医书,35,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/578074/manifest.json
577867,301-0148,薛氏醫按,子部,医书,36,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577867/manifest.json
577790,301-0148,薛氏醫按,子部,医书,37,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577790/manifest.json
578076,301-0148,薛氏醫按,子部,医书,38,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/578076/manifest.json
578075,301-0148,薛氏醫按,子部,医书,39,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/578075/manifest.json
578078,301-0148,薛氏醫按,子部,医书,40,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/578078/manifest.json
578077,301-0148,薛氏醫按,子部,医书,41,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/578077/manifest.json
578080,301-0148,薛氏醫按,子部,医书,42,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/578080/manifest.json
578079,301-0148,薛氏醫按,子部,医书,43,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/578079/manifest.json
577870,301-0148,薛氏醫按,子部,医书,44,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577870/manifest.json
578082,301-0148,薛氏醫按,子部,医书,45,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/578082/manifest.json
577789,301-0148,薛氏醫按,子部,医书,46,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577789/manifest.json
578081,301-0148,薛氏醫按,子部,医书,47,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/578081/manifest.json
577869,301-0148,薛氏醫按,子部,医书,48,３０１－０１４８,301,https://www.digital.archives.go.jp/api/iiif/577869/manifest.json
4448184,301-0149,簡明醫要,子部,医书,1,３０１－０１４９,301,https://www.digital.archives.go.jp/api/iiif/4448184/manifest.json
4448187,301-0149,簡明醫要,子部,医书,2,３０１－０１４９,301,https://www.digital.archives.go.jp/api/iiif/4448187/manifest.json
4448189,301-0149,簡明醫要,子部,医书,3,３０１－０１４９,301,https://www.digital.archives.go.jp/api/iiif/4448189/manifest.json
4428962,301-0149,簡明醫要,子部,医书,4,３０１－０１４９,301,https://www.digital.archives.go.jp/api/iiif/4428962/manifest.json
4429929,301-0149,簡明醫要,子部,医书,5,３０１－０１４９,301,https://www.digital.archives.go.jp/api/iiif/4429929/manifest.json
4915011,301-0150,名醫類案,子部,医书,1,３０１－０１５０,301,https://www.digital.archives.go.jp/api/iiif/4915011/manifest.json
4915012,301-0150,名醫類案,子部,医书,2,３０１－０１５０,301,https://www.digital.archives.go.jp/api/iiif/4915012/manifest.json
4915013,301-0150,名醫類案,子部,医书,3,３０１－０１５０,301,https://www.digital.archives.go.jp/api/iiif/4915013/manifest.json
4915014,301-0150,名醫類案,子部,医书,4,３０１－０１５０,301,https://www.digital.archives.go.jp/api/iiif/4915014/manifest.json
4915015,301-0150,名醫類案,子部,医书,5,３０１－０１５０,301,https://www.digital.archives.go.jp/api/iiif/4915015/manifest.json
4915016,301-0150,名醫類案,子部,医书,6,３０１－０１５０,301,https://www.digital.archives.go.jp/api/iiif/4915016/manifest.json
4915017,301-0150,名醫類案,子部,医书,7,３０１－０１５０,301,https://www.digital.archives.go.jp/api/iiif/4915017/manifest.json
4915018,301-0150,名醫類案,子部,医书,8,３０１－０１５０,301,https://www.digital.archives.go.jp/api/iiif/4915018/manifest.json
4915019,301-0150,名醫類案,子部,医书,9,３０１－０１５０,301,https://www.digital.archives.go.jp/api/iiif/4915019/manifest.json
4915020,301-0150,名醫類案,子部,医书,10,３０１－０１５０,301,https://www.digital.archives.go.jp/api/iiif/4915020/manifest.json
4915021,301-0150,名醫類案,子部,医书,11,３０１－０１５０,301,https://www.digital.archives.go.jp/api/iiif/4915021/manifest.json
4916154,303-0001,醫方類聚,子部,医书,1,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916154/manifest.json
4916155,303-0001,醫方類聚,子部,医书,2,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916155/manifest.json
4916156,303-0001,醫方類聚,子部,医书,3,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916156/manifest.json
4916157,303-0001,醫方類聚,子部,医书,4,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916157/manifest.json
4916158,303-0001,醫方類聚,子部,医书,5,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916158/manifest.json
4916159,303-0001,醫方類聚,子部,医书,6,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916159/manifest.json
4916160,303-0001,醫方類聚,子部,医书,7,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916160/manifest.json
4916161,303-0001,醫方類聚,子部,医书,8,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916161/manifest.json
4916162,303-0001,醫方類聚,子部,医书,9,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916162/manifest.json
4916163,303-0001,醫方類聚,子部,医书,10,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916163/manifest.json
4916164,303-0001,醫方類聚,子部,医书,11,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916164/manifest.json
4916165,303-0001,醫方類聚,子部,医书,12,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916165/manifest.json
4916166,303-0001,醫方類聚,子部,医书,13,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916166/manifest.json
4916167,303-0001,醫方類聚,子部,医书,14,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916167/manifest.json
4916168,303-0001,醫方類聚,子部,医书,15,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916168/manifest.json
4916169,303-0001,醫方類聚,子部,医书,16,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916169/manifest.json
4916170,303-0001,醫方類聚,子部,医书,17,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916170/manifest.json
4916171,303-0001,醫方類聚,子部,医书,18,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916171/manifest.json
4916172,303-0001,醫方類聚,子部,医书,19,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916172/manifest.json
4916173,303-0001,醫方類聚,子部,医书,20,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916173/manifest.json
4916174,303-0001,醫方類聚,子部,医书,21,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916174/manifest.json
4916175,303-0001,醫方類聚,子部,医书,22,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916175/manifest.json
4916176,303-0001,醫方類聚,子部,医书,23,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916176/manifest.json
4916177,303-0001,醫方類聚,子部,医书,24,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916177/manifest.json
4916178,303-0001,醫方類聚,子部,医书,25,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916178/manifest.json
4916179,303-0001,醫方類聚,子部,医书,26,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916179/manifest.json
4916180,303-0001,醫方類聚,子部,医书,27,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916180/manifest.json
4916181,303-0001,醫方類聚,子部,医书,28,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916181/manifest.json
4916182,303-0001,醫方類聚,子部,医书,29,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916182/manifest.json
4916183,303-0001,醫方類聚,子部,医书,30,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916183/manifest.json
4916184,303-0001,醫方類聚,子部,医书,31,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916184/manifest.json
4916185,303-0001,醫方類聚,子部,医书,32,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916185/manifest.json
4916186,303-0001,醫方類聚,子部,医书,33,３０３－０００１,303,https://www.digital.archives.go.jp/api/iiif/4916186/manifest.json
